,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
30300,2009-12-12 01:44:00.000000143,4.5,2009-12-12 01:44:00 UTC,-73.956037,40.776308,-73.947898,40.775347,1
12062,2010-08-22 16:06:01.0000002,26.27,2010-08-22 16:06:01 UTC,-73.86398,40.769979,-73.95723100000002,40.763586,2
41829,2014-09-26 09:38:00.00000074,10.5,2014-09-26 09:38:00 UTC,-73.99136999999997,40.74476,-73.98019000000002,40.74847000000001,1
3032,2013-05-04 20:44:08.0000005,2.5,2013-05-04 20:44:08 UTC,-73.9867,40.733821,-73.985405,40.735443,1
39397,2010-05-29 08:41:47.0000001,9.3,2010-05-29 08:41:47 UTC,-73.98161,40.78055,-73.959556,40.809538,1
35057,2009-02-24 15:39:00.000000233,4.5,2009-02-24 15:39:00 UTC,-73.998788,40.73479,-73.99009699999998,40.734598,5
47271,2009-05-28 21:19:00.000000244,7.7,2009-05-28 21:19:00 UTC,-73.971055,40.764032,-73.95304300000002,40.788652,2
66050,2012-10-09 14:01:50.0000002,3.5,2012-10-09 14:01:50 UTC,-73.98253100000002,40.746943,-73.977985,40.751689,1
88736,2011-03-27 18:42:00.000000159,6.1,2011-03-27 18:42:00 UTC,-73.95461,40.765623,-73.95662800000002,40.775755,4
2741,2015-04-29 14:44:54.0000002,57.54,2015-04-29 14:44:54 UTC,-73.7902603149414,40.644058227539055,-73.98190307617188,40.7565803527832,1
85949,2012-07-23 12:32:00.000000132,2.5,2012-07-23 12:32:00 UTC,-73.96101800000002,40.76100200000001,-73.96103199999997,40.761013,1
45251,2012-05-15 21:25:57.0000001,12.5,2012-05-15 21:25:57 UTC,-73.985555,40.762033,-73.99547700000002,40.721481,1
6305,2009-01-17 01:31:00.0000008,10.9,2009-01-17 01:31:00 UTC,-73.95541,40.768787,-73.979933,40.730325,1
88735,2010-04-13 16:49:43.0000001,3.3,2010-04-13 16:49:43 UTC,-73.989941,40.741895,-73.994896,40.739296,1
18069,2009-11-18 21:32:00.0000005,9.7,2009-11-18 21:32:00 UTC,-73.97561800000003,40.760733,-74.00328,40.73275200000001,6
33601,2014-04-16 21:45:31.0000002,21.0,2014-04-16 21:45:31 UTC,-73.87141700000002,40.77404600000001,-73.963226,40.756084,1
45304,2010-04-19 22:41:00.00000023,16.9,2010-04-19 22:41:00 UTC,-73.981362,40.733202,-73.941108,40.809235,1
27781,2013-12-21 19:58:59.0000008,13.0,2013-12-21 19:58:59 UTC,-73.982522,40.731472,-73.985946,40.752447,2
26705,2011-06-22 07:05:00.000000118,5.3,2011-06-22 07:05:00 UTC,-73.983785,40.767065,-73.978382,40.755572,1
21248,2009-08-21 19:25:40.0000003,24.1,2009-08-21 19:25:40 UTC,-74.00522099999998,40.720303,-73.936688,40.815731,3
46286,2012-04-26 06:23:00.00000033,5.7,2012-04-26 06:23:00 UTC,-73.989727,40.757458,-73.974453,40.758958,3
45882,2009-03-29 10:13:00.00000065,12.9,2009-03-29 10:13:00 UTC,-73.99968299999998,40.725742,-73.964678,40.768863,1
10518,2010-04-02 20:33:08.0000002,4.5,2010-04-02 20:33:08 UTC,-73.991692,40.738417,-73.978695,40.75063,1
18156,2014-07-09 18:42:14.0000001,7.0,2014-07-09 18:42:14 UTC,-74.005337,40.740993,-74.00506999999998,40.729027,2
51065,2013-07-14 16:00:00.00000093,13.5,2013-07-14 16:00:00 UTC,-73.961715,40.76845,-73.96816,40.804012,1
91964,2013-06-03 04:45:00.00000015,6.5,2013-06-03 04:45:00 UTC,-74.000902,40.731852,-73.982943,40.737737,1
15956,2015-05-18 00:49:25.0000001,33.5,2015-05-18 00:49:25 UTC,-73.97708892822266,40.75199890136719,-73.93821716308595,40.66653442382813,1
7757,2013-02-26 17:38:00.000000148,6.5,2013-02-26 17:38:00 UTC,-73.99598,40.743482,-73.998087,40.730282,2
45987,2012-09-29 23:15:19.0000003,8.0,2012-09-29 23:15:19 UTC,-74.005131,40.708604,-73.992136,40.721199,1
43497,2014-12-09 22:18:00.00000093,6.0,2014-12-09 22:18:00 UTC,-73.97908000000002,40.764225,-73.98294,40.76288,5
16736,2012-11-26 18:19:35.0000002,7.5,2012-11-26 18:19:35 UTC,-73.98944,40.739798,-73.978008,40.751298,2
28882,2012-01-12 09:28:59.0000004,25.7,2012-01-12 09:28:59 UTC,-73.983942,40.74390800000001,-73.885462,40.77316500000001,1
20141,2015-04-18 22:21:09.0000001,34.5,2015-04-18 22:21:09 UTC,-73.98355865478516,40.76055908203125,-73.95527648925781,40.7246208190918,1
89728,2012-10-24 08:37:52.0000002,6.5,2012-10-24 08:37:52 UTC,-73.961411,40.760426,-73.956967,40.774888,1
99991,2009-12-27 03:24:15.0000001,24.5,2009-12-27 03:24:15 UTC,-74.007846,40.740573,-73.941286,40.845692,1
72007,2014-07-26 00:27:00.00000010,7.5,2014-07-26 00:27:00 UTC,-74.005522,40.739775,-73.984607,40.742527,1
98550,2010-08-25 10:34:46.0000001,4.1,2010-08-25 10:34:46 UTC,-73.982438,40.731643,-73.97640600000003,40.73967800000001,1
63579,2009-01-15 14:21:00.000000187,39.05,2009-01-15 14:21:00 UTC,-74.004807,40.706245,-73.861552,40.768235,5
11198,2014-12-23 06:47:55.0000001,52.0,2014-12-23 06:47:55 UTC,-74.00978,40.712687,-73.78960699999998,40.647083,2
81663,2012-04-29 02:13:59.0000004,15.3,2012-04-29 02:13:59 UTC,-73.984688,40.728928,-73.9521,40.786421,1
99368,2011-10-09 20:47:00.000000143,5.7,2011-10-09 20:47:00 UTC,-73.962317,40.766402,-73.947925,40.774642,1
60482,2014-03-21 20:20:31.0000006,7.0,2014-03-21 20:20:31 UTC,-73.948588,40.797697,-73.942728,40.78595,1
16711,2015-05-06 09:04:21.0000004,6.5,2015-05-06 09:04:21 UTC,-73.98692321777344,40.74031066894531,-73.99859619140625,40.73402786254883,1
73224,2010-05-16 15:43:00.000000165,10.5,2010-05-16 15:43:00 UTC,-73.967998,40.762347,-74.004825,40.741617,1
39305,2013-09-05 21:19:14.0000001,12.0,2013-09-05 21:19:14 UTC,-73.994007,40.750887,-73.96202199999998,40.767444,1
84528,2012-12-09 00:10:02.0000006,4.5,2012-12-09 00:10:02 UTC,-73.96463299999998,40.763944,-73.957613,40.77014000000001,1
64443,2010-02-13 22:04:14.0000007,8.1,2010-02-13 22:04:14 UTC,-73.983611,40.755243,-73.978468,40.783356,1
37043,2014-03-07 06:07:29.0000001,14.0,2014-03-07 06:07:29 UTC,-73.992902,40.766457,-73.978197,40.729506,1
62818,2011-08-26 08:20:00.000000102,12.1,2011-08-26 08:20:00 UTC,-73.956082,40.80353,-73.970015,40.76213,1
19518,2011-07-14 11:17:03.0000001,4.9,2011-07-14 11:17:03 UTC,-74.005065,40.728947,-73.998777,40.717198,1
65557,2014-06-03 12:38:00.00000082,12.5,2014-06-03 12:38:00 UTC,-73.958605,40.762265,-73.97752,40.742397,1
65226,2014-03-05 22:04:28.0000001,19.0,2014-03-05 22:04:28 UTC,-73.99425,40.75907,-73.9191,40.745791,1
92709,2015-02-13 18:16:16.0000001,7.5,2015-02-13 18:16:16 UTC,-73.98599243164062,40.74331665039063,-73.9808349609375,40.73421478271485,1
76573,2014-02-17 20:55:16.0000002,5.5,2014-02-17 20:55:16 UTC,-73.98976400000002,40.733244,-73.99209,40.725734,1
51740,2014-11-09 02:15:00.000000191,12.5,2014-11-09 02:15:00 UTC,-73.966452,40.715462,-73.99219699999998,40.71095,2
38011,2015-05-28 15:19:23.0000008,14.0,2015-05-28 15:19:23 UTC,-73.96573638916014,40.76867294311523,-73.98265075683594,40.745765686035156,1
81146,2014-04-09 13:56:16.0000004,7.0,2014-04-09 13:56:16 UTC,-73.966625,40.759421,-73.982312,40.768172,1
78635,2014-06-24 13:55:00.00000092,8.0,2014-06-24 13:55:00 UTC,-73.961672,40.774217,-73.971412,40.760385,1
38658,2010-04-22 10:32:00.000000172,27.47,2010-04-22 10:32:00 UTC,-73.964585,40.769755,-73.86137,40.768042,1
36765,2014-03-19 17:58:00.00000014,11.0,2014-03-19 17:58:00 UTC,-73.978155,40.75319,-73.984702,40.767342,1
99502,2012-08-22 16:35:00.00000027,10.1,2012-08-22 16:35:00 UTC,-73.972452,40.756792,-73.998605,40.72464,1
56019,2011-10-10 20:17:05.0000002,5.3,2011-10-10 20:17:05 UTC,-73.981039,40.747047,-73.96911899999998,40.761082,1
49187,2012-02-19 04:26:57.0000002,13.7,2012-02-19 04:26:57 UTC,-73.988212,40.724055,-73.931569,40.705077,1
11344,2012-04-25 16:35:00.00000080,7.7,2012-04-25 16:35:00 UTC,-73.972626,40.752241,-73.988147,40.753904,1
9003,2011-02-03 14:41:40.0000001,28.9,2011-02-03 14:41:40 UTC,-73.885178,40.773007,-73.970237,40.787381,1
85073,2011-09-23 20:37:58.0000005,17.3,2011-09-23 20:37:58 UTC,-73.97694,40.75185,-74.00545799999998,40.727065,2
56104,2013-10-22 21:11:35.0000007,17.0,2013-10-22 21:11:35 UTC,-73.973626,40.748363,-74.010788,40.716932,2
47251,2015-01-19 12:31:04.0000001,6.0,2015-01-19 12:31:04 UTC,-73.98912811279298,40.73406219482422,-73.97755432128906,40.726661682128906,2
33839,2012-10-05 20:55:29.0000006,15.5,2012-10-05 20:55:29 UTC,-73.982615,40.772607,-74.004515,40.734368,1
4362,2010-09-10 16:32:00.00000086,4.5,2010-09-10 16:32:00 UTC,-73.985878,40.758618,-73.97282299999998,40.76457,1
7929,2012-06-07 23:43:00.000000232,6.1,2012-06-07 23:43:00 UTC,-73.981125,40.725175,-73.997467,40.73364,1
36932,2012-07-23 21:31:00.000000158,9.7,2012-07-23 21:31:00 UTC,-73.98578,40.761193,-73.96094000000002,40.76566500000001,1
13763,2011-08-23 19:32:41.0000003,8.9,2011-08-23 19:32:41 UTC,-73.956244,40.77865900000001,-73.975301,40.752644,2
88918,2012-05-11 11:17:00.00000052,6.5,2012-05-11 11:17:00 UTC,-74.003067,40.749102,-73.99701999999998,40.74051,1
17084,2012-06-07 23:10:00.000000152,3.7,2012-06-07 23:10:00 UTC,-73.97808,40.764453,-73.971948,40.763225,5
44580,2012-02-28 19:17:57.0000004,14.9,2012-02-28 19:17:57 UTC,-74.005726,40.726074,-73.957624,40.765818,1
33670,2014-09-07 09:35:00.00000052,57.33,2014-09-07 09:35:00 UTC,-73.9848,40.75887,-73.78284000000002,40.64878,1
67938,2014-11-24 11:19:39.0000006,44.0,2014-11-24 11:19:39 UTC,-73.865645,40.771037,-73.993912,40.73545900000001,1
18037,2014-06-13 17:54:39.0000001,5.0,2014-06-13 17:54:39 UTC,0.0,0.0,0.0,0.0,1
82275,2009-10-02 13:19:00.000000100,8.1,2009-10-02 13:19:00 UTC,-73.980048,40.773552,-73.970787,40.788505,5
67536,2009-11-28 12:28:31.0000002,10.9,2009-11-28 12:28:31 UTC,-74.00020400000002,40.717856,-73.9861,40.754916,3
51956,2009-11-05 02:28:00.00000046,8.5,2009-11-05 02:28:00 UTC,-74.005877,40.740203,-73.98488499999998,40.76935,1
18244,2012-01-13 17:03:04.0000002,7.3,2012-01-13 17:03:04 UTC,-73.9849,40.7598,-73.99,40.7385,0
34460,2013-09-05 08:43:55.0000001,4.5,2013-09-05 08:43:55 UTC,-73.96422,40.760978,-73.970355,40.752525,1
44802,2012-05-24 17:30:00.000000109,6.5,2012-05-24 17:30:00 UTC,-73.969135,40.757777,-73.95743,40.766762,1
12379,2010-12-20 20:49:00.0000006,9.3,2010-12-20 20:49:00 UTC,-73.98132199999998,40.72495,-74.005543,40.737913,1
81436,2009-08-31 07:03:00.00000083,4.1,2009-08-31 07:03:00 UTC,-73.982017,40.778103,-73.980593,40.77079000000001,5
74134,2014-05-12 17:51:25.0000002,6.5,2014-05-12 17:51:25 UTC,-73.963578,40.756981,-73.96468,40.767367,1
72637,2012-05-25 07:07:20.0000002,8.1,2012-05-25 07:07:20 UTC,-73.956203,40.766977,-73.983828,40.754905,1
54772,2009-09-09 19:14:00.00000056,7.7,2009-09-09 19:14:00 UTC,-73.99415,40.75132,-73.991385,40.73927800000001,2
6134,2013-06-22 20:30:00.00000041,19.5,2013-06-22 20:30:00 UTC,-73.959097,40.767327,-74.00529,40.740227,6
52734,2010-06-08 22:09:00.00000043,7.3,2010-06-08 22:09:00 UTC,-73.958448,40.772012,-73.970382,40.754837,5
21972,2010-09-30 15:04:17.0000001,4.9,2010-09-30 15:04:17 UTC,-74.00866500000002,40.732907,-74.008425,40.722572,2
6011,2010-09-29 08:17:00.0000002,12.5,2010-09-29 08:17:00 UTC,-73.94945,40.769002,-73.948427,40.783183,1
24276,2009-04-24 10:52:00.00000045,7.7,2009-04-24 10:52:00 UTC,-74.003538,40.74834,-73.999922,40.730717,5
80437,2010-03-18 23:39:24.0000002,22.9,2010-03-18 23:39:24 UTC,-74.015982,40.711206,-73.977485,40.777748,1
42531,2010-07-03 17:35:29.0000002,13.7,2010-07-03 17:35:29 UTC,-73.979116,40.740348,-73.940072,40.76505,2
31444,2013-07-13 12:54:24.0000001,5.0,2013-07-13 12:54:24 UTC,-73.9911,40.749847,-73.988114,40.74076,2
98510,2011-08-23 23:59:00.0000005,6.5,2011-08-23 23:59:00 UTC,-73.980085,40.734895,-73.967102,40.757087,5
17374,2013-04-24 18:52:00.00000058,57.33,2013-04-24 18:52:00 UTC,-73.954605,40.768182,-73.789912,40.646952,1
39536,2010-05-27 08:25:00.000000110,7.3,2010-05-27 08:25:00 UTC,-73.992627,40.728587,-73.976945,40.75482,1
90635,2012-01-04 14:03:00.00000064,7.3,2012-01-04 14:03:00 UTC,-73.97504,40.761292,-73.993767,40.755232,5
63539,2014-08-01 19:32:14.0000002,12.5,2014-08-01 19:32:14 UTC,-73.980568,40.782497,-74.006378,40.744768,2
41796,2012-05-28 15:39:15.0000003,6.5,2012-05-28 15:39:15 UTC,-73.978133,40.752251,-73.973807,40.743808,1
48652,2011-05-27 18:49:00.000000119,5.3,2011-05-27 18:49:00 UTC,-73.99212800000002,40.764217,-73.982155,40.77492,1
69918,2014-10-28 07:27:00.000000120,6.5,2014-10-28 07:27:00 UTC,-73.96907,40.798482,-73.973867,40.790802,1
16632,2010-01-30 21:57:25.0000005,8.1,2010-01-30 21:57:25 UTC,-73.97394399999997,40.778865,-73.945311,40.778398,2
24916,2014-01-13 16:06:00.00000052,7.5,2014-01-13 16:06:00 UTC,-73.984272,40.737232,-73.990452,40.74883,1
7729,2013-04-16 15:11:00.000000190,12.0,2013-04-16 15:11:00 UTC,-73.982512,40.748372,-73.982062,40.774862,6
93550,2012-02-03 20:25:00.000000137,5.7,2012-02-03 20:25:00 UTC,-73.981635,40.762167,-73.996377,40.75102,1
19051,2015-06-04 14:19:30.0000001,8.0,2015-06-04 14:19:30 UTC,-73.97896575927734,40.77194595336913,-73.96501159667969,40.79190444946289,2
14886,2014-04-10 10:31:02.0000002,9.5,2014-04-10 10:31:02 UTC,-73.956152,40.772001,-73.966666,40.757517,1
63397,2009-08-20 08:59:38.0000005,4.9,2009-08-20 08:59:38 UTC,-73.97795,40.753512,-73.989012,40.744186,1
89498,2009-12-25 11:11:15.0000001,28.27,2009-12-25 11:11:15 UTC,-73.981461,40.761635,-73.870999,40.774217,2
72304,2014-11-07 09:04:42.0000001,12.0,2014-11-07 09:04:42 UTC,-73.97873,40.753188,-73.99765,40.72522,1
96893,2014-12-01 22:57:00.000000113,11.0,2014-12-01 22:57:00 UTC,-73.97971700000002,40.755142,-73.945305,40.775157,3
63527,2013-05-09 15:07:31.0000001,46.5,2013-05-09 15:07:31 UTC,-73.782197,40.64445,-73.960318,40.711042,1
82464,2015-01-22 12:29:20.0000001,7.0,2015-01-22 12:29:20 UTC,-73.97826385498048,40.75198745727539,-73.98754119873048,40.73843383789063,1
2561,2010-02-07 13:04:36.0000003,6.1,2010-02-07 13:04:36 UTC,-73.992922,40.733831,-73.98408,40.725367,1
57930,2011-02-05 21:51:00.00000014,16.9,2011-02-05 21:51:00 UTC,-73.95527299999998,40.71818,-74.00017199999998,40.741317,1
40900,2009-05-04 20:18:00.0000002,4.5,2009-05-04 20:18:00 UTC,-73.976638,40.780357,-73.984938,40.768877,1
39597,2010-02-17 20:02:25.0000003,8.5,2010-02-17 20:02:25 UTC,-73.9823,40.768213,-73.954955,40.765601,1
85703,2013-04-01 20:45:00.000000225,5.5,2013-04-01 20:45:00 UTC,-73.990137,40.741935,-73.999927,40.74752700000001,4
80704,2011-10-26 22:14:38.0000004,11.7,2011-10-26 22:14:38 UTC,-73.990719,40.730738,-73.951977,40.781187,1
45834,2010-07-27 16:08:24.0000001,4.5,2010-07-27 16:08:24 UTC,-73.983576,40.756226,-73.979762,40.749123,1
63311,2009-08-07 23:18:21.0000001,5.3,2009-08-07 23:18:21 UTC,-73.984252,40.754668,-73.97243399999998,40.75118,1
69685,2010-12-28 22:32:00.00000046,4.1,2010-12-28 22:32:00 UTC,-73.96998,40.75326,-73.977367,40.753958,1
73798,2014-05-30 15:26:00.000000113,4.5,2014-05-30 15:26:00 UTC,-73.98893000000002,40.760072,-73.98119200000002,40.768237,1
68177,2009-08-17 22:14:00.00000034,6.5,2009-08-17 22:14:00 UTC,-73.98526,40.760278,-73.970448,40.750792,1
38672,2010-12-22 19:21:00.000000202,45.0,2010-12-22 19:21:00 UTC,-73.98298299999998,40.730642,-73.785962,40.638958,5
9850,2014-10-17 19:35:41.0000006,9.5,2014-10-17 19:35:41 UTC,-73.97798,40.745901,-73.996651,40.757633,1
31896,2015-03-02 15:18:21.0000005,12.0,2015-03-02 15:18:21 UTC,-73.98912048339844,40.74796676635742,-73.981201171875,40.779056549072266,1
48288,2012-06-29 10:43:18.0000002,6.5,2012-06-29 10:43:18 UTC,-73.961285,40.760537,-73.971981,40.760111,1
22751,2010-04-14 07:29:42.0000003,10.5,2010-04-14 07:29:42 UTC,-73.990775,40.756084,-74.009475,40.720183,1
23553,2010-03-21 23:00:00.00000089,8.1,2010-03-21 23:00:00 UTC,-74.00471,40.742007,-73.981072,40.765087,5
6847,2010-11-09 12:19:55.0000002,2.9,2010-11-09 12:19:55 UTC,-73.97623399999998,40.78903,-73.978623,40.785936,1
66577,2011-10-30 16:13:00.00000077,6.5,2011-10-30 16:13:00 UTC,-74.00683000000002,40.748732,-74.000792,40.73709,6
13831,2013-08-13 18:12:15.0000001,5.5,2013-08-13 18:12:15 UTC,-73.966918,40.757178,-73.974135,40.747425,1
19901,2015-04-19 04:25:35.0000003,11.0,2015-04-19 04:25:35 UTC,0.0,0.0,0.0,0.0,2
53078,2012-06-11 19:11:32.0000004,8.5,2012-06-11 19:11:32 UTC,-73.982202,40.759741,-73.98558100000002,40.738517,1
73876,2010-04-07 06:16:00.00000040,12.1,2010-04-07 06:16:00 UTC,-73.982167,40.724773,-73.95209200000002,40.779428,1
23993,2015-02-04 22:16:33.0000002,8.0,2015-02-04 22:16:33 UTC,-73.97321319580078,40.7562255859375,-73.99220275878906,40.76405715942383,1
13700,2011-08-03 13:18:00.000000198,6.5,2011-08-03 13:18:00 UTC,-73.995625,40.754178,-73.99271,40.73898300000001,3
2044,2013-10-29 11:01:19.0000002,15.5,2013-10-29 11:01:19 UTC,-73.974936,40.750906,-74.011212,40.702405,2
90826,2009-01-10 13:17:35.0000005,2.5,2009-01-10 13:17:35 UTC,-73.974189,40.762805,-73.973199,40.762831,1
48763,2011-02-15 06:47:38.0000003,4.9,2011-02-15 06:47:38 UTC,-73.98048399999998,40.734524,-73.992677,40.739853,1
68560,2010-10-26 19:10:00.00000083,5.3,2010-10-26 19:10:00 UTC,-73.950547,40.779595,-73.955628,40.768248,1
2506,2012-11-20 21:57:16.0000002,7.5,2012-11-20 21:57:16 UTC,-74.008348,40.73618,-73.994703,40.746123,1
58950,2011-08-25 08:59:00.000000211,45.0,2011-08-25 08:59:00 UTC,-73.974757,40.753305,-73.94905200000002,40.773522,1
16223,2010-07-23 14:38:00.00000029,5.7,2010-07-23 14:38:00 UTC,-73.966123,40.758322,-73.979828,40.762052,3
74392,2009-08-11 19:06:00.000000196,4.1,2009-08-11 19:06:00 UTC,-73.983737,40.780823,-73.976822,40.789882,1
16198,2013-12-22 14:46:15.0000001,9.5,2013-12-22 14:46:15 UTC,-73.96847,40.757273,-73.98182800000002,40.758188,2
98299,2010-05-11 20:19:00.00000045,4.1,2010-05-11 20:19:00 UTC,-73.985377,40.742358,-73.978208,40.75097,1
13474,2014-12-21 20:28:40.0000003,6.5,2014-12-21 20:28:40 UTC,-73.977386,40.757893,-73.987575,40.754308,4
89628,2011-11-11 00:40:39.0000002,9.3,2011-11-11 00:40:39 UTC,-73.98628000000002,40.760689,-73.954593,40.773154,1
4373,2011-02-08 20:13:54.0000002,6.1,2011-02-08 20:13:54 UTC,-73.991119,40.733332,-74.005972,40.733183,1
56679,2012-04-12 16:33:07.0000001,11.3,2012-04-12 16:33:07 UTC,-73.993087,40.747169,-73.968388,40.767411,1
18462,2011-10-14 13:19:51.0000002,49.8,2011-10-14 13:19:51 UTC,-73.77713,40.645286,-73.981034,40.756584,2
92434,2012-10-18 09:27:00.000000189,5.0,2012-10-18 09:27:00 UTC,-73.98915500000003,40.763557,-73.98834699999998,40.769482,1
21181,2011-06-24 00:39:00.000000152,49.8,2011-06-24 00:39:00 UTC,-73.788505,40.641443,-73.97967,40.746422,2
62567,2013-06-25 15:23:24.0000002,10.5,2013-06-25 15:23:24 UTC,-73.992817,40.755026,-73.988076,40.738066,1
47959,2010-04-29 09:49:35.0000003,6.1,2010-04-29 09:49:35 UTC,-73.97480999999998,40.741954,-73.973713,40.753231,1
78315,2010-12-04 06:00:34.0000001,10.9,2010-12-04 06:00:34 UTC,-73.954645,40.765622,-73.988363,40.734591,1
12984,2012-02-08 09:26:00.000000117,12.1,2012-02-08 09:26:00 UTC,-73.988713,40.773967,-73.993205,40.743077,6
62345,2010-07-02 20:34:00.00000087,7.3,2010-07-02 20:34:00 UTC,-73.980295,40.74285,-73.989952,40.756147,1
9087,2012-06-01 08:39:00.000000145,12.9,2012-06-01 08:39:00 UTC,-73.995822,40.743287,-73.9559,40.767745,1
46771,2009-07-14 14:44:00.00000067,49.57,2009-07-14 14:44:00 UTC,-73.95388,40.771618,-73.78659499999998,40.640375,1
80927,2009-01-09 19:04:29.0000004,15.7,2009-01-09 19:04:29 UTC,-74.016077,40.711148,-73.974598,40.752764,1
4116,2015-06-09 05:18:55.0000002,6.5,2015-06-09 05:18:55 UTC,-73.98766326904298,40.73846435546875,-73.98015594482422,40.75383758544922,1
2455,2014-03-10 11:53:00.00000031,80.0,2014-03-10 11:53:00 UTC,-73.980305,40.760367,-74.176687,40.69365,1
11620,2012-03-03 03:10:00.0000009,7.7,2012-03-03 03:10:00 UTC,-74.000817,40.73601,-73.973388,40.743858,1
72602,2014-09-04 18:46:00.00000019,4.5,2014-09-04 18:46:00 UTC,-73.97540500000002,40.791995,-73.978612,40.78445,6
68653,2009-06-23 15:14:00.00000052,13.3,2009-06-23 15:14:00 UTC,-73.984328,40.7503,-73.950005,40.771417,1
3146,2014-10-15 18:33:00.000000150,25.5,2014-10-15 18:33:00 UTC,-73.995602,40.726347,-73.961763,40.77665,3
99476,2010-03-26 12:52:00.00000051,8.9,2010-03-26 12:52:00 UTC,-73.97534300000002,40.760558,-73.99620300000002,40.737177,2
9602,2013-09-25 10:37:00.00000090,6.5,2013-09-25 10:37:00 UTC,-73.95399,40.766875,-73.963995,40.773877,1
96551,2010-04-17 20:11:37.0000002,7.7,2010-04-17 20:11:37 UTC,-73.993488,40.721661,-73.983815,40.742375,4
7559,2015-02-01 01:38:04.0000008,12.5,2015-02-01 01:38:04 UTC,-73.9888916015625,40.71886825561523,-73.97366333007811,40.75181579589844,1
34431,2014-12-24 21:32:03.0000001,14.0,2014-12-24 21:32:03 UTC,-73.976614,40.757913,-73.942101,40.786984,4
31004,2009-04-06 14:58:00.000000199,6.5,2009-04-06 14:58:00 UTC,-73.979455,40.752748,-73.967378,40.76548,1
93145,2012-01-15 14:31:02.0000004,10.1,2012-01-15 14:31:02 UTC,-73.99682,40.714824,-73.985524,40.743914,1
449,2014-07-12 04:26:00.00000024,20.0,2014-07-12 04:26:00 UTC,0.0,0.0,0.0,0.0,2
40521,2013-04-16 08:47:26.0000003,18.0,2013-04-16 08:47:26 UTC,-73.973762,40.757162,-74.010623,40.710205,1
97188,2013-03-20 10:47:00.000000146,9.0,2013-03-20 10:47:00 UTC,-73.969528,40.760396,-73.990359,40.740432,1
96335,2014-11-29 03:03:00.00000054,10.0,2014-11-29 03:03:00 UTC,-73.980855,40.721325,-73.963887,40.75472,1
14762,2013-12-01 17:00:24.0000001,5.0,2013-12-01 17:00:24 UTC,-73.986324,40.772193,-73.976036,40.78628300000001,1
86264,2012-06-23 20:14:00.00000063,7.7,2012-06-23 20:14:00 UTC,-73.98789000000002,40.76492,-73.995645,40.74153,1
5282,2013-05-27 10:41:46.0000005,14.5,2013-05-27 10:41:46 UTC,-73.944698,40.779477,-73.986009,40.743274,1
37971,2014-07-12 17:32:45.0000003,8.5,2014-07-12 17:32:45 UTC,-73.971725,40.762259,-73.98105600000002,40.782192,1
98270,2011-01-10 19:59:00.00000055,6.9,2011-01-10 19:59:00 UTC,-73.98526700000002,40.741147,-74.001202,40.721602,1
862,2011-03-29 14:20:45.0000002,6.1,2011-03-29 14:20:45 UTC,-73.994613,40.737055,-74.00535,40.746248,1
94255,2015-06-16 14:11:32.0000003,14.0,2015-06-16 14:11:32 UTC,0.0,0.0,0.0,0.0,1
82917,2009-03-27 07:40:56.0000006,12.9,2009-03-27 07:40:56 UTC,-73.953326,40.779671,-73.99565799999998,40.749087,1
18214,2014-06-21 21:43:00.00000029,11.5,2014-06-21 21:43:00 UTC,-74.00140999999998,40.726027,-73.97903199999998,40.752497,1
62794,2009-12-02 18:33:55.0000002,11.7,2009-12-02 18:33:55 UTC,-73.962303,40.77897,-73.98929100000002,40.763004,1
68411,2012-12-30 01:00:00.000000114,27.5,2012-12-30 01:00:00 UTC,-73.998312,40.738175,-73.920777,40.66403,1
55935,2009-02-04 08:29:00.000000131,6.9,2009-02-04 08:29:00 UTC,-73.99974,40.679237,-73.992098,40.69564,1
